Country,Resource,Stocks and flows,CLASSE,PowerCode,Unit,Year,Value
0.0,2.0,4.0,0.0,2.0,0.0,2000.0,1142.0
0.0,2.0,4.0,0.0,2.0,0.0,2010.0,1470.0
2.0,2.0,4.0,0.0,2.0,0.0,2009.0,3000.0
0.0,2.0,4.0,0.0,2.0,0.0,2011.0,2044.0
0.0,2.0,3.0,0.0,2.0,0.0,2015.0,160.8
0.0,2.0,4.0,0.0,2.0,0.0,2013.0,2140.0
0.0,2.0,1.0,0.0,2.0,0.0,2002.0,104.9
0.0,2.0,1.0,0.0,2.0,0.0,2003.0,126.9
2.0,2.0,0.0,0.0,2.0,0.0,2019.0,3000.0
0.0,2.0,1.0,0.0,2.0,0.0,2001.0,86.9
0.0,2.0,1.0,0.0,2.0,0.0,2004.0,-92.5
0.0,2.0,1.0,0.0,2.0,0.0,2006.0,170.5
0.0,2.0,4.0,0.0,2.0,0.0,2012.0,2148.0
0.0,2.0,1.0,0.0,2.0,0.0,2007.0,57.2
0.0,2.0,1.0,0.0,2.0,0.0,2009.0,67.6
0.0,2.0,1.0,0.0,2.0,0.0,2010.0,654.1
0.0,2.0,1.0,0.0,2.0,0.0,2011.0,676.0
0.0,2.0,1.0,0.0,2.0,0.0,2012.0,210.4
0.0,2.0,4.0,0.0,2.0,0.0,2015.0,1983.8
0.0,2.0,4.0,0.0,2.0,0.0,2014.0,2069.9
0.0,2.0,1.0,0.0,2.0,0.0,2008.0,54.9
1.0,2.0,0.0,1.0,2.0,0.0,2015.0,9394.5
1.0,2.0,0.0,1.0,2.0,0.0,2014.0,9659.25
1.0,2.0,0.0,1.0,2.0,0.0,2018.0,10020.4
1.0,2.0,2.0,1.0,2.0,0.0,2017.0,295.5
1.0,2.0,2.0,1.0,2.0,0.0,2018.0,312.15
1.0,2.0,2.0,1.0,2.0,0.0,2019.0,321.3
1.0,2.0,3.0,1.0,2.0,0.0,2000.0,299.05
1.0,2.0,3.0,1.0,2.0,0.0,2001.0,282.05
1.0,2.0,0.0,1.0,2.0,0.0,2016.0,9508.5
1.0,2.0,2.0,1.0,2.0,0.0,2016.0,288.0
2.0,2.0,1.0,0.0,2.0,0.0,2006.0,252.0
2.0,2.0,1.0,0.0,2.0,0.0,2008.0,533.0
2.0,2.0,1.0,0.0,2.0,0.0,2009.0,223.0
2.0,2.0,1.0,0.0,2.0,0.0,2010.0,231.0
0.0,2.0,1.0,0.0,2.0,0.0,2000.0,-30.3
2.0,2.0,1.0,0.0,2.0,0.0,2011.0,234.0
2.0,2.0,1.0,0.0,2.0,0.0,2012.0,235.0
1.0,2.0,0.0,1.0,2.0,0.0,2013.0,9692.0
1.0,2.0,0.0,1.0,2.0,0.0,2017.0,9819.0
1.0,2.0,2.0,1.0,2.0,0.0,2015.0,283.0
1.0,2.0,2.0,1.0,2.0,0.0,2013.0,269.5
1.0,2.0,0.0,1.0,2.0,0.0,2019.0,10118.85
1.0,2.0,2.0,1.0,2.0,0.0,2000.0,299.05
1.0,2.0,2.0,1.0,2.0,0.0,2001.0,282.05
1.0,2.0,2.0,1.0,2.0,0.0,2002.0,271.3
1.0,2.0,2.0,1.0,2.0,0.0,2003.0,272.5
1.0,2.0,2.0,1.0,2.0,0.0,2004.0,265.0
1.0,2.0,2.0,1.0,2.0,0.0,2014.0,276.0
1.0,2.0,2.0,1.0,2.0,0.0,2005.0,254.5
1.0,2.0,2.0,1.0,2.0,0.0,2007.0,230.0
1.0,2.0,2.0,1.0,2.0,0.0,2008.0,219.0
1.0,2.0,2.0,1.0,2.0,0.0,2009.0,241.5
1.0,2.0,2.0,1.0,2.0,0.0,2010.0,259.0
1.0,2.0,2.0,1.0,2.0,0.0,2011.0,254.5
1.0,2.0,2.0,1.0,2.0,0.0,2012.0,258.0
1.0,2.0,2.0,1.0,2.0,0.0,2006.0,245.5
0.0,2.0,4.0,0.0,2.0,0.0,2016.0,1910.0
2.0,2.0,0.0,0.0,2.0,0.0,2009.0,3000.0
0.0,2.0,3.0,0.0,2.0,0.0,2014.0,151.5
2.0,2.0,0.0,0.0,2.0,0.0,2004.0,5600.0
2.0,2.0,0.0,0.0,2.0,0.0,2003.0,5600.0
0.0,2.0,0.0,0.0,2.0,0.0,2005.0,787.0
0.0,2.0,0.0,0.0,2.0,0.0,2004.0,1009.0
0.0,2.0,0.0,0.0,2.0,0.0,2003.0,1023.0
0.0,2.0,0.0,0.0,2.0,0.0,2002.0,1070.0
2.0,2.0,0.0,0.0,2.0,0.0,2005.0,2700.0
0.0,2.0,0.0,0.0,2.0,0.0,2001.0,1142.0
0.0,2.0,0.0,0.0,2.0,0.0,2008.0,987.0
2.0,2.0,0.0,0.0,2.0,0.0,2002.0,5600.0
0.0,2.0,0.0,0.0,2.0,0.0,2009.0,947.0
0.0,2.0,0.0,0.0,2.0,0.0,2010.0,918.0
0.0,2.0,0.0,0.0,2.0,0.0,2011.0,1470.0
0.0,2.0,1.0,0.0,2.0,0.0,2016.0,85.0
0.0,2.0,0.0,0.0,2.0,0.0,2000.0,1326.0
0.0,2.0,2.0,0.0,2.0,0.0,2016.0,158.8
2.0,2.0,0.0,0.0,2.0,0.0,2006.0,2700.0
0.0,2.0,1.0,0.0,2.0,0.0,2015.0,74.7
2.0,2.0,1.0,0.0,2.0,0.0,2013.0,230.0
2.0,2.0,0.0,0.0,2.0,0.0,2000.0,5600.0
2.0,2.0,0.0,0.0,2.0,0.0,2001.0,5600.0
1.0,2.0,1.0,1.0,2.0,0.0,2019.0,349.35
2.0,2.0,0.0,0.0,2.0,0.0,2016.0,3000.0
0.0,2.0,0.0,0.0,2.0,0.0,2013.0,2148.0
2.0,2.0,0.0,0.0,2.0,0.0,2007.0,2700.0
0.0,2.0,0.0,0.0,2.0,0.0,2012.0,2044.0
2.0,2.0,0.0,0.0,2.0,0.0,2014.0,3000.0
2.0,2.0,0.0,0.0,2.0,0.0,2013.0,3000.0
2.0,2.0,0.0,0.0,2.0,0.0,2012.0,3000.0
2.0,2.0,0.0,0.0,2.0,0.0,2011.0,3000.0
2.0,2.0,0.0,0.0,2.0,0.0,2010.0,3000.0
2.0,2.0,0.0,0.0,2.0,0.0,2008.0,2700.0
2.0,2.0,0.0,0.0,2.0,0.0,2015.0,3000.0
0.0,2.0,1.0,0.0,2.0,0.0,2014.0,81.4
0.0,2.0,3.0,0.0,2.0,0.0,2004.0,129.5
0.0,2.0,2.0,0.0,2.0,0.0,2014.0,151.5
0.0,2.0,2.0,0.0,2.0,0.0,2003.0,140.9
0.0,2.0,2.0,0.0,2.0,0.0,2002.0,151.9
0.0,2.0,2.0,0.0,2.0,0.0,2001.0,158.9
0.0,2.0,2.0,0.0,2.0,0.0,2000.0,153.7
0.0,2.0,0.0,0.0,2.0,0.0,2015.0,2069.9
0.0,2.0,2.0,0.0,2.0,0.0,2010.0,102.1
0.0,2.0,2.0,0.0,2.0,0.0,2004.0,129.5
0.0,2.0,0.0,0.0,2.0,0.0,2014.0,2140.0
0.0,2.0,2.0,0.0,2.0,0.0,2006.0,103.5
0.0,2.0,2.0,0.0,2.0,0.0,2007.0,102.2
0.0,2.0,2.0,0.0,2.0,0.0,2008.0,94.9
0.0,2.0,2.0,0.0,2.0,0.0,2009.0,96.6
0.0,2.0,3.0,0.0,2.0,0.0,2012.0,106.4
0.0,2.0,3.0,0.0,2.0,0.0,2013.0,131.4
0.0,2.0,2.0,0.0,2.0,0.0,2005.0,119.5
2.0,2.0,0.0,0.0,2.0,0.0,2018.0,3000.0
0.0,2.0,0.0,0.0,2.0,0.0,2016.0,1983.8
0.0,2.0,1.0,0.0,2.0,0.0,2013.0,123.4
0.0,2.0,2.0,0.0,2.0,0.0,2015.0,160.8
0.0,2.0,3.0,0.0,2.0,0.0,2000.0,153.7
0.0,2.0,3.0,0.0,2.0,0.0,2001.0,158.9
0.0,2.0,3.0,0.0,2.0,0.0,2002.0,151.9
0.0,2.0,3.0,0.0,2.0,0.0,2003.0,140.9
0.0,2.0,3.0,0.0,2.0,0.0,2005.0,119.5
0.0,2.0,2.0,0.0,2.0,0.0,2012.0,106.4
0.0,2.0,3.0,0.0,2.0,0.0,2006.0,103.5
0.0,2.0,3.0,0.0,2.0,0.0,2007.0,102.2
0.0,2.0,3.0,0.0,2.0,0.0,2008.0,94.9
0.0,2.0,3.0,0.0,2.0,0.0,2009.0,96.6
0.0,2.0,3.0,0.0,2.0,0.0,2010.0,102.1
0.0,2.0,3.0,0.0,2.0,0.0,2011.0,102.0
0.0,2.0,2.0,0.0,2.0,0.0,2013.0,131.4
0.0,2.0,2.0,0.0,2.0,0.0,2011.0,102.0
0.0,2.0,1.0,0.0,2.0,0.0,2005.0,297.5
2.0,2.0,1.0,0.0,2.0,0.0,2014.0,210.0
1.0,2.0,1.0,1.0,2.0,0.0,2000.0,472.3
2.0,2.0,1.0,0.0,2.0,0.0,2016.0,232.0
2.0,2.0,2.0,0.0,2.0,0.0,2015.0,214.0
2.0,2.0,3.0,0.0,2.0,0.0,2011.0,234.0
2.0,2.0,2.0,0.0,2.0,0.0,2014.0,210.0
2.0,2.0,2.0,0.0,2.0,0.0,2013.0,230.0
2.0,2.0,2.0,0.0,2.0,0.0,2012.0,235.0
2.0,2.0,2.0,0.0,2.0,0.0,2011.0,234.0
2.0,2.0,2.0,0.0,2.0,0.0,2017.0,237.0
2.0,2.0,2.0,0.0,2.0,0.0,2010.0,231.0
2.0,2.0,2.0,0.0,2.0,0.0,2008.0,233.0
2.0,2.0,2.0,0.0,2.0,0.0,2007.0,238.0
2.0,2.0,2.0,0.0,2.0,0.0,2006.0,252.0
2.0,2.0,2.0,0.0,2.0,0.0,2005.0,256.0
2.0,2.0,2.0,0.0,2.0,0.0,2004.0,258.0
2.0,2.0,2.0,0.0,2.0,0.0,2003.0,277.0
2.0,2.0,2.0,0.0,2.0,0.0,2009.0,223.0
2.0,2.0,2.0,0.0,2.0,0.0,2002.0,298.0
2.0,2.0,2.0,0.0,2.0,0.0,2018.0,226.0
2.0,2.0,3.0,0.0,2.0,0.0,2000.0,353.0
2.0,2.0,1.0,0.0,2.0,0.0,2007.0,238.0
2.0,2.0,1.0,0.0,2.0,0.0,2005.0,256.0
2.0,2.0,2.0,0.0,2.0,0.0,2000.0,353.0
2.0,2.0,2.0,0.0,2.0,0.0,2016.0,232.0
2.0,2.0,3.0,0.0,2.0,0.0,2010.0,231.0
2.0,2.0,3.0,0.0,2.0,0.0,2009.0,223.0
2.0,2.0,2.0,0.0,2.0,0.0,2019.0,200.0
2.0,2.0,3.0,0.0,2.0,0.0,2008.0,233.0
2.0,2.0,3.0,0.0,2.0,0.0,2006.0,252.0
2.0,2.0,3.0,0.0,2.0,0.0,2005.0,256.0
2.0,2.0,3.0,0.0,2.0,0.0,2004.0,258.0
2.0,2.0,3.0,0.0,2.0,0.0,2003.0,277.0
2.0,2.0,3.0,0.0,2.0,0.0,2002.0,298.0
2.0,2.0,3.0,0.0,2.0,0.0,2001.0,335.0
2.0,2.0,3.0,0.0,2.0,0.0,2007.0,238.0
1.0,2.0,4.0,1.0,2.0,0.0,2009.0,7365.75
2.0,2.0,2.0,0.0,2.0,0.0,2001.0,335.0
0.0,2.0,0.0,0.0,2.0,0.0,2006.0,965.0
2.0,2.0,3.0,0.0,2.0,0.0,2012.0,235.0
2.0,2.0,1.0,0.0,2.0,0.0,2001.0,335.0
2.0,2.0,1.0,0.0,2.0,0.0,2003.0,277.0
2.0,2.0,4.0,0.0,2.0,0.0,2011.0,3000.0
2.0,2.0,4.0,0.0,2.0,0.0,2012.0,3000.0
2.0,2.0,4.0,0.0,2.0,0.0,2013.0,3000.0
0.0,2.0,0.0,0.0,2.0,0.0,2007.0,1032.0
2.0,2.0,4.0,0.0,2.0,0.0,2014.0,3000.0
2.0,2.0,4.0,0.0,2.0,0.0,2016.0,3000.0
2.0,2.0,1.0,0.0,2.0,0.0,2002.0,298.0
2.0,2.0,4.0,0.0,2.0,0.0,2017.0,3000.0
2.0,2.0,4.0,0.0,2.0,0.0,2018.0,3000.0
2.0,2.0,4.0,0.0,2.0,0.0,2019.0,3000.0
2.0,2.0,1.0,0.0,2.0,0.0,2000.0,353.0
2.0,2.0,4.0,0.0,2.0,0.0,2015.0,3000.0
2.0,2.0,1.0,0.0,2.0,0.0,2004.0,-2642.0
2.0,2.0,4.0,0.0,2.0,0.0,2008.0,3000.0
2.0,2.0,3.0,0.0,2.0,0.0,2015.0,214.0
2.0,2.0,4.0,0.0,2.0,0.0,2007.0,2700.0
2.0,2.0,4.0,0.0,2.0,0.0,2001.0,5600.0
2.0,2.0,4.0,0.0,2.0,0.0,2006.0,2700.0
2.0,2.0,4.0,0.0,2.0,0.0,2005.0,2700.0
2.0,2.0,3.0,0.0,2.0,0.0,2013.0,230.0
2.0,2.0,4.0,0.0,2.0,0.0,2004.0,2700.0
2.0,2.0,3.0,0.0,2.0,0.0,2014.0,210.0
2.0,2.0,4.0,0.0,2.0,0.0,2003.0,5600.0
2.0,2.0,4.0,0.0,2.0,0.0,2000.0,5600.0
2.0,2.0,4.0,0.0,2.0,0.0,2010.0,3000.0
2.0,2.0,3.0,0.0,2.0,0.0,2019.0,200.0
2.0,2.0,3.0,0.0,2.0,0.0,2018.0,226.0
2.0,2.0,3.0,0.0,2.0,0.0,2017.0,237.0
2.0,2.0,3.0,0.0,2.0,0.0,2016.0,232.0
2.0,2.0,4.0,0.0,2.0,0.0,2002.0,5600.0
1.0,2.0,4.0,1.0,2.0,0.0,2008.0,6437.0
2.0,2.0,1.0,0.0,2.0,0.0,2015.0,214.0
1.0,2.0,4.0,1.0,2.0,0.0,2006.0,5506.0
1.0,2.0,3.0,1.0,2.0,0.0,2004.0,265.0
1.0,2.0,3.0,1.0,2.0,0.0,2005.0,254.5
1.0,2.0,4.0,1.0,2.0,0.0,2014.0,9394.5
1.0,2.0,4.0,1.0,2.0,0.0,2015.0,9508.5
1.0,2.0,4.0,1.0,2.0,0.0,2016.0,9819.0
1.0,2.0,4.0,1.0,2.0,0.0,2017.0,10020.4
1.0,2.0,4.0,1.0,2.0,0.0,2007.0,5853.25
1.0,2.0,4.0,1.0,2.0,0.0,2018.0,10118.85
1.0,2.0,1.0,1.0,2.0,0.0,2001.0,430.55
1.0,2.0,1.0,1.0,2.0,0.0,2002.0,441.8
1.0,2.0,1.0,1.0,2.0,0.0,2003.0,372.5
1.0,2.0,1.0,1.0,2.0,0.0,2004.0,269.25
1.0,2.0,1.0,1.0,2.0,0.0,2005.0,188.0
1.0,2.0,1.0,1.0,2.0,0.0,2006.0,371.75
1.0,2.0,4.0,1.0,2.0,0.0,2019.0,10146.9
1.0,2.0,1.0,1.0,2.0,0.0,2007.0,577.25
1.0,2.0,3.0,1.0,2.0,0.0,2002.0,271.3
1.0,2.0,0.0,1.0,2.0,0.0,2011.0,8340.25
2.0,2.0,1.0,0.0,2.0,0.0,2017.0,237.0
2.0,2.0,1.0,0.0,2.0,0.0,2018.0,226.0
2.0,2.0,1.0,0.0,2.0,0.0,2019.0,200.0
1.0,2.0,0.0,1.0,2.0,0.0,2000.0,4849.75
1.0,2.0,0.0,1.0,2.0,0.0,2001.0,5023.0
1.0,2.0,0.0,1.0,2.0,0.0,2002.0,5171.5
1.0,2.0,0.0,1.0,2.0,0.0,2012.0,9150.75
1.0,2.0,0.0,1.0,2.0,0.0,2003.0,5342.0
1.0,2.0,0.0,1.0,2.0,0.0,2005.0,5446.25
1.0,2.0,0.0,1.0,2.0,0.0,2006.0,5379.75
1.0,2.0,0.0,1.0,2.0,0.0,2007.0,5506.0
1.0,2.0,0.0,1.0,2.0,0.0,2008.0,5853.25
1.0,2.0,0.0,1.0,2.0,0.0,2009.0,6437.0
1.0,2.0,0.0,1.0,2.0,0.0,2010.0,7365.75
1.0,2.0,0.0,1.0,2.0,0.0,2004.0,5442.0
1.0,2.0,1.0,1.0,2.0,0.0,2008.0,802.75
1.0,2.0,3.0,1.0,2.0,0.0,2003.0,272.5
1.0,2.0,1.0,1.0,2.0,0.0,2010.0,1233.5
1.0,2.0,3.0,1.0,2.0,0.0,2012.0,258.0
1.0,2.0,3.0,1.0,2.0,0.0,2013.0,269.5
1.0,2.0,3.0,1.0,2.0,0.0,2014.0,276.0
1.0,2.0,3.0,1.0,2.0,0.0,2015.0,283.0
1.0,2.0,3.0,1.0,2.0,0.0,2016.0,288.0
1.0,2.0,4.0,1.0,2.0,0.0,2010.0,8340.25
1.0,2.0,3.0,1.0,2.0,0.0,2011.0,254.5
1.0,2.0,3.0,1.0,2.0,0.0,2019.0,321.3
1.0,2.0,4.0,1.0,2.0,0.0,2001.0,5171.5
1.0,2.0,4.0,1.0,2.0,0.0,2002.0,5342.0
1.0,2.0,4.0,1.0,2.0,0.0,2003.0,5442.0
1.0,2.0,4.0,1.0,2.0,0.0,2004.0,5446.25
1.0,2.0,4.0,1.0,2.0,0.0,2005.0,5379.75
1.0,2.0,1.0,1.0,2.0,0.0,2009.0,1170.25
1.0,2.0,4.0,1.0,2.0,0.0,2000.0,5023.0
1.0,2.0,3.0,1.0,2.0,0.0,2010.0,259.0
1.0,2.0,3.0,1.0,2.0,0.0,2018.0,312.15
1.0,2.0,3.0,1.0,2.0,0.0,2008.0,219.0
1.0,2.0,3.0,1.0,2.0,0.0,2009.0,241.5
1.0,2.0,1.0,1.0,2.0,0.0,2012.0,799.25
1.0,2.0,1.0,1.0,2.0,0.0,2013.0,236.75
1.0,2.0,1.0,1.0,2.0,0.0,2014.0,11.25
1.0,2.0,1.0,1.0,2.0,0.0,2015.0,397.0
1.0,2.0,1.0,1.0,2.0,0.0,2016.0,598.5
1.0,2.0,1.0,1.0,2.0,0.0,2017.0,496.9
1.0,2.0,1.0,1.0,2.0,0.0,2011.0,1065.0
1.0,2.0,4.0,1.0,2.0,0.0,2013.0,9659.25
1.0,2.0,4.0,1.0,2.0,0.0,2012.0,9692.0
1.0,2.0,4.0,1.0,2.0,0.0,2011.0,9150.75
1.0,2.0,3.0,1.0,2.0,0.0,2017.0,295.5
1.0,2.0,3.0,1.0,2.0,0.0,2006.0,245.5
1.0,2.0,3.0,1.0,2.0,0.0,2007.0,230.0
1.0,2.0,1.0,1.0,2.0,0.0,2018.0,410.6
1.0,3.0,0.0,1.0,1.0,0.0,2019.0,48.45
1.0,3.0,2.0,1.0,1.0,0.0,2009.0,0.412
1.0,3.0,2.0,1.0,1.0,0.0,2015.0,0.835
1.0,3.0,2.0,1.0,1.0,0.0,2014.0,0.773
1.0,3.0,2.0,1.0,1.0,0.0,2013.0,0.672
1.0,3.0,2.0,1.0,1.0,0.0,2012.0,0.565
1.0,3.0,2.0,1.0,1.0,0.0,2000.0,0.168
1.0,3.0,2.0,1.0,1.0,0.0,2010.0,0.459
1.0,3.0,2.0,1.0,1.0,0.0,2007.0,0.32
1.0,3.0,2.0,1.0,1.0,0.0,2006.0,0.287
1.0,3.0,2.0,1.0,1.0,0.0,2005.0,0.269
1.0,3.0,2.0,1.0,1.0,0.0,2004.0,0.242
1.0,3.0,0.0,1.0,1.0,0.0,2018.0,48.6
1.0,3.0,2.0,1.0,1.0,0.0,2011.0,0.504
1.0,3.0,0.0,1.0,1.0,0.0,2017.0,49.7
0.0,3.0,3.0,0.0,1.0,0.0,2015.0,0.046
1.0,3.0,0.0,1.0,1.0,0.0,2003.0,12.7
0.0,3.0,3.0,0.0,1.0,0.0,2016.0,0.047
1.0,3.0,0.0,1.0,1.0,0.0,2016.0,51.8
1.0,3.0,0.0,1.0,1.0,0.0,2015.0,53.25
1.0,3.0,0.0,1.0,1.0,0.0,2014.0,51.05
1.0,3.0,0.0,1.0,1.0,0.0,2013.0,44.9
1.0,3.0,0.0,1.0,1.0,0.0,2012.0,38.65
1.0,3.0,0.0,1.0,1.0,0.0,2002.0,12.85
1.0,3.0,0.0,1.0,1.0,0.0,2011.0,33.7
1.0,3.0,0.0,1.0,1.0,0.0,2009.0,24.1
1.0,3.0,0.0,1.0,1.0,0.0,2008.0,20.85
1.0,3.0,0.0,1.0,1.0,0.0,2007.0,18.5
1.0,3.0,0.0,1.0,1.0,0.0,2006.0,16.5
1.0,3.0,0.0,1.0,1.0,0.0,2005.0,14.5
1.0,3.0,0.0,1.0,1.0,0.0,2004.0,13.1
1.0,3.0,0.0,1.0,1.0,0.0,2010.0,28.65
1.0,3.0,2.0,1.0,1.0,0.0,2003.0,0.21
0.0,3.0,1.0,0.0,1.0,0.0,2004.0,0.029
1.0,3.0,2.0,1.0,1.0,0.0,2001.0,0.18
0.0,3.0,4.0,0.0,1.0,0.0,2016.0,1.17
0.0,3.0,1.0,0.0,1.0,0.0,2015.0,0.046
0.0,3.0,1.0,0.0,1.0,0.0,2008.0,0.031
0.0,3.0,1.0,0.0,1.0,0.0,2014.0,0.043
0.0,3.0,1.0,0.0,1.0,0.0,2013.0,0.042
0.0,3.0,1.0,0.0,1.0,0.0,2012.0,0.039
0.0,3.0,4.0,0.0,1.0,0.0,2014.0,1.17
0.0,3.0,1.0,0.0,1.0,0.0,2011.0,0.036
0.0,3.0,1.0,0.0,1.0,0.0,2009.0,0.032
0.0,3.0,1.0,0.0,1.0,0.0,2007.0,0.033
0.0,3.0,1.0,0.0,1.0,0.0,2000.0,0.035
0.0,3.0,1.0,0.0,1.0,0.0,2006.0,0.034
0.0,3.0,1.0,0.0,1.0,0.0,2005.0,0.03
0.0,3.0,4.0,0.0,1.0,0.0,2005.0,1.17
0.0,3.0,1.0,0.0,1.0,0.0,2010.0,0.034
0.0,3.0,4.0,0.0,1.0,0.0,2000.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2001.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2002.0,1.17
1.0,3.0,0.0,1.0,1.0,0.0,2001.0,13.8
1.0,3.0,0.0,1.0,1.0,0.0,2000.0,15.0
0.0,3.0,1.0,0.0,1.0,0.0,2016.0,0.047
0.0,3.0,4.0,0.0,1.0,0.0,2007.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2013.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2012.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2011.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2010.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2009.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2008.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2006.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2015.0,1.17
2.0,3.0,3.0,0.0,1.0,0.0,2018.0,0.05
0.0,3.0,4.0,0.0,1.0,0.0,2004.0,1.17
0.0,3.0,4.0,0.0,1.0,0.0,2003.0,1.17
1.0,3.0,2.0,1.0,1.0,0.0,2002.0,0.192
0.0,3.0,3.0,0.0,1.0,0.0,2013.0,0.042
2.0,3.0,3.0,0.0,1.0,0.0,2000.0,0.063
2.0,3.0,2.0,0.0,1.0,0.0,2016.0,0.042
2.0,3.0,0.0,0.0,1.0,0.0,2016.0,11.5
2.0,3.0,0.0,0.0,1.0,0.0,2015.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2014.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2013.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2012.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2011.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2017.0,3.0
2.0,3.0,0.0,0.0,1.0,0.0,2010.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2008.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2007.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2006.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2005.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2004.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2003.0,6.9
0.0,3.0,3.0,0.0,1.0,0.0,2000.0,0.035
2.0,3.0,0.0,0.0,1.0,0.0,2002.0,6.9
2.0,3.0,0.0,0.0,1.0,0.0,2019.0,2.9
0.0,3.0,3.0,0.0,1.0,0.0,2011.0,0.036
0.0,3.0,1.0,0.0,1.0,0.0,2003.0,0.033
0.0,3.0,3.0,0.0,1.0,0.0,2005.0,0.03
2.0,3.0,2.0,0.0,1.0,0.0,2000.0,0.063
2.0,3.0,2.0,0.0,1.0,0.0,2001.0,0.046
0.0,3.0,3.0,0.0,1.0,0.0,2001.0,0.027
0.0,3.0,3.0,0.0,1.0,0.0,2002.0,0.031
0.0,3.0,3.0,0.0,1.0,0.0,2012.0,0.039
0.0,3.0,3.0,0.0,1.0,0.0,2003.0,0.033
0.0,3.0,3.0,0.0,1.0,0.0,2006.0,0.034
2.0,3.0,0.0,0.0,1.0,0.0,2001.0,10.0
0.0,3.0,3.0,0.0,1.0,0.0,2007.0,0.033
0.0,3.0,3.0,0.0,1.0,0.0,2008.0,0.031
0.0,3.0,3.0,0.0,1.0,0.0,2009.0,0.032
0.0,3.0,3.0,0.0,1.0,0.0,2010.0,0.034
0.0,3.0,3.0,0.0,1.0,0.0,2004.0,0.029
2.0,3.0,2.0,0.0,1.0,0.0,2017.0,0.048
2.0,3.0,0.0,0.0,1.0,0.0,2009.0,6.9
0.0,3.0,3.0,0.0,1.0,0.0,2014.0,0.043
2.0,3.0,2.0,0.0,1.0,0.0,2018.0,0.05
2.0,3.0,2.0,0.0,1.0,0.0,2003.0,0.046
2.0,3.0,2.0,0.0,1.0,0.0,2004.0,0.055
2.0,3.0,2.0,0.0,1.0,0.0,2005.0,0.054
2.0,3.0,2.0,0.0,1.0,0.0,2006.0,0.053
2.0,3.0,2.0,0.0,1.0,0.0,2007.0,0.052
2.0,3.0,2.0,0.0,1.0,0.0,2002.0,0.062
2.0,3.0,2.0,0.0,1.0,0.0,2008.0,0.054
2.0,3.0,2.0,0.0,1.0,0.0,2010.0,0.05
2.0,3.0,2.0,0.0,1.0,0.0,2011.0,0.055
2.0,3.0,2.0,0.0,1.0,0.0,2012.0,0.054
2.0,3.0,2.0,0.0,1.0,0.0,2013.0,0.053
2.0,3.0,2.0,0.0,1.0,0.0,2014.0,0.056
2.0,3.0,2.0,0.0,1.0,0.0,2015.0,0.046
2.0,3.0,2.0,0.0,1.0,0.0,2009.0,0.027
1.0,3.0,2.0,1.0,1.0,0.0,2008.0,0.368
2.0,3.0,2.0,0.0,1.0,0.0,2019.0,0.048
2.0,3.0,3.0,0.0,1.0,0.0,2016.0,0.042
2.0,3.0,3.0,0.0,1.0,0.0,2002.0,0.062
2.0,3.0,3.0,0.0,1.0,0.0,2003.0,0.046
2.0,3.0,3.0,0.0,1.0,0.0,2004.0,0.055
2.0,3.0,3.0,0.0,1.0,0.0,2005.0,0.054
2.0,3.0,3.0,0.0,1.0,0.0,2006.0,0.053
2.0,3.0,3.0,0.0,1.0,0.0,2007.0,0.052
2.0,3.0,3.0,0.0,1.0,0.0,2001.0,0.046
2.0,3.0,3.0,0.0,1.0,0.0,2008.0,0.054
2.0,3.0,3.0,0.0,1.0,0.0,2010.0,0.05
2.0,3.0,3.0,0.0,1.0,0.0,2011.0,0.055
2.0,3.0,3.0,0.0,1.0,0.0,2012.0,0.054
2.0,3.0,3.0,0.0,1.0,0.0,2013.0,0.053
2.0,3.0,3.0,0.0,1.0,0.0,2014.0,0.056
2.0,3.0,3.0,0.0,1.0,0.0,2015.0,0.046
2.0,3.0,3.0,0.0,1.0,0.0,2009.0,0.027
2.0,3.0,0.0,0.0,1.0,0.0,2000.0,10.0
0.0,3.0,1.0,0.0,1.0,0.0,2002.0,0.031
2.0,3.0,3.0,0.0,1.0,0.0,2017.0,0.048
2.0,3.0,1.0,0.0,1.0,0.0,2002.0,0.062
